#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy 
3050 129455.90470144023 42.49573464107895 5.957823925334004e-7 2.729184027466198e-5 1.4161691181225678e-5 4.207853061537814e-6 9.999655018464793e-5 8.425876561483048e-5 4.607682794769201e-7 3.5435634362813224e-5 2.557630089250866e-5 4.130076983671199e-6 9.723870202278427e-5 0.00012090305755815283 -3.2334428589404874e-7 9507.350780128072 7.387780844511695e8
3100 131553.46800625377 42.44984624105053 5.985342987726094e-7 2.734091534877281e-5 1.4302158279961066e-5 4.090782340991884e-6 9.078669985942564e-5 7.972221736940062e-5 4.6289655839062666e-7 3.543275054629927e-5 2.5790709803100728e-5 4.015264518129758e-6 0.00010046398684204454 0.00012630761423185893 -3.2146482661287625e-7 9507.350780128092 7.387780844504964e8
3150 133675.78575613227 42.45086750005968 5.947345510355736e-7 2.732356763164152e-5 1.4557480816076473e-5 4.017830178004718e-6 9.190777247133687e-5 7.794859924732245e-5 4.599578961401104e-7 3.518108030313307e-5 2.6294696199963205e-5 3.943525924851779e-6 0.00010511747444001694 0.0001335062919207296 -3.1794651198810714e-7 9507.350780128078 7.387780844498137e8
3200 135799.38565949505 42.50019844982711 5.87810130629387e-7 2.7254899497363336e-5 1.4920323228474323e-5 4.389925910398616e-6 9.230958688963285e-5 7.626112505538926e-5 4.546026635624472e-7 3.4741500888290404e-5 2.706411957986827e-5 4.308763695111266e-6 0.00011250270212759783 0.00014104716917441023 -3.1444730815712735e-7 9507.350780128081 7.387780844491472e8
3250 137926.68174734485 42.597658696400714 5.819472483308362e-7 2.7146230229877898e-5 1.538486044884262e-5 4.758745634564925e-6 9.11560252368249e-5 7.403097254404594e-5 4.500684070548468e-7 3.417643733109856e-5 2.80688231084558e-5 4.671555171022051e-6 0.00012174226796169714 0.0001459432605204191 -3.1236695310728514e-7 9507.350780128072 7.387780844484789e8
3300 140032.4263179312 42.74011570811401 5.806697974990831e-7 2.7015290243810416e-5 1.5909154609041146e-5 5.0062271699126435e-6 8.705799742258134e-5 7.008907599077595e-5 4.4908044764469586e-7 3.3547999853616143e-5 2.9243798419314513e-5 4.91355718196275e-6 0.00012891889056056442 0.00014692481053390837 -3.1266949141415735e-7 9507.350780128063 7.387780844478226e8
3350 142165.7553650179 42.59927057397442 5.841769801376532e-7 2.687314411708e-5 1.6459393398083125e-5 5.093394778306689e-6 8.409096383188979e-5 6.201060020900616e-5 4.5179284487327344e-7 3.2895842749682284e-5 3.0546628348082674e-5 5.000073565490392e-6 0.0001278506959116188 0.00014184535182595748 -3.1510500763324904e-7 9507.350780128047 7.387780844471488e8
3400 144293.0182735672 42.50117018228812 5.906701356316763e-7 2.6736216610574868e-5 1.6977717515044304e-5 5.019159966274406e-6 8.525532399339626e-5 5.41577074315683e-5 4.5681454427763145e-7 3.229580621272572e-5 3.186063082989172e-5 4.926342365832959e-6 0.00012714738738018062 0.0001211965411220839 -3.185727888385894e-7 9507.350780128078 7.387780844464813e8
3450 146416.6010588035 42.451196696472024 5.970375513528332e-7 2.6634346067173175e-5 1.7404360433303485e-5 4.861548144869128e-6 9.559076449411788e-5 4.9879805146795956e-5 4.6173899861577783e-7 3.1830508366063647e-5 3.303336387774576e-5 4.771657295427847e-6 0.00012901352374749015 9.481500678716966e-5 -3.220515930269376e-7 9507.350780128056 7.387780844457995e8
3500 148535.38246985138 42.44949354780439 6.005193845266954e-7 2.659849005120731e-5 1.767587413578532e-5 4.680597614230587e-6 0.00010338939216176253 5.2900402561577035e-5 4.644317909832415e-7 3.156823387944992e-5 3.386685530919797e-5 4.594178814056468e-6 0.0001349711346422509 7.89453445691445e-5 -3.243105118906106e-7 9507.350780128041 7.387780844451135e8
