#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy mass h_squared 
6100 474514.3731999563 76.11839868320045 38.659145348073274 0.0905724066234936 0.10139927237464431 237.54558805766555 0.41201949194059106 0.6358829263468749 3.4664475891612635e-14 1.5690751210124052e8 5619.927979669323 3.1678455437952973e7
6150 478319.75859554857 76.12127615128803 39.222024956649975 0.09099022209606783 0.1017999635165971 250.2314159234811 0.40508407076841474 0.6311399419721002 -1.8227285236618716e-14 1.5690751210123408e8 5619.927979669342 3.1678342297438715e7
6200 482128.9346896248 76.25825942345021 38.99349667866297 0.09141509637911144 0.10216801694860646 242.19587206633787 0.4111662447232771 0.6264334014751943 -8.29263775427291e-15 1.5690751210122806e8 5619.927979669314 3.167850668745834e7
6250 485901.34076453716 76.35593490944886 38.521649840936995 0.0920928206213108 0.10256852739335819 226.3577395749071 0.4124452604443911 0.6342322094733454 9.20734302141994e-15 1.5690751210122344e8 5619.927979669246 3.167875790125659e7
6300 489714.99098584434 76.15055902401538 38.63307457379589 0.09300985603663368 0.10285152968304967 235.53153337737513 0.40783557201645493 0.6426290305626764 -9.286586467736771e-14 1.56907512101217e8 5619.927979669288 3.1678803532215368e7
6350 493517.1727245219 75.99266165495166 39.34515530288814 0.09363284131070088 0.10299814338809557 255.13906849034174 0.42121242646184476 0.6306508275378646 -5.663105026749985e-15 1.5690751210121262e8 5619.9279796693545 3.1678623293491594e7
6400 497321.93499089556 76.24687716436503 39.902327254507945 0.09368546355256188 0.10362076147935934 252.27568551521745 0.422281134493027 0.6220566804576695 3.20864315118202e-14 1.5690751210120696e8 5619.927979669296 3.1678365185095184e7
6450 501140.21389729873 76.42110701013974 39.92995509311599 0.09363252136777653 0.10467349131530516 246.41662720859858 0.4089355304671715 0.6326246484430781 5.881945835194674e-14 1.5690751210120124e8 5619.927979669266 3.1678191960537914e7
6500 504958.2855818828 76.26595158613462 39.76827923539261 0.09419922025774895 0.1052079005160595 241.72192482067294 0.4102830127236058 0.6422994220848813 -4.203710623806445e-14 1.5690751210119554e8 5619.927979669289 3.167819019977137e7
6550 508767.98338296544 76.14779861797756 39.7651809300517 0.09545226684110052 0.1050388066991279 243.69050398448962 0.42009316698073806 0.6392796607768159 1.3494209757270534e-14 1.569075121011885e8 5619.927979669301 3.167829341668868e7
6600 512575.8072539372 76.1800226296036 40.28449118590133 0.09642130142648347 0.104912931694831 250.3454428050827 0.4267791234825667 0.6328418478283159 8.50353283004314e-14 1.569075121011859e8 5619.927979669372 3.1678416212474387e7
6650 516386.9486232655 76.25523837454173 40.790471736130975 0.09656386843500472 0.10544051030150714 255.19334403901848 0.4187234435806825 0.6324889423055018 2.4944919159066396e-14 1.5690751210117924e8 5619.92797966934 3.1678477291484617e7
6700 520199.8082822807 76.24696653291933 41.54846144608535 0.09614261120950955 0.10633417406841969 256.4014390689217 0.41417513106789794 0.6375566157839994 3.912851190067791e-14 1.56907512101173e8 5619.927979669318 3.1678526793091875e7
6750 524010.7971322394 76.18890066394084 42.10858702841328 0.09635945335433399 0.10682618794153666 255.51987484255005 0.419351423991593 0.6392116885313583 5.4036665722160416e-15 1.5690751210116786e8 5619.9279796692545 3.1678558374971364e7
6800 527819.3553546208 76.17144364446449 42.58389079657287 0.09727683684630072 0.10677053955654384 254.24694828940846 0.42428813736970694 0.6409661858860172 -8.073624196251956e-14 1.5690751210116103e8 5619.927979669289 3.167857428850407e7
6850 531629.0690619752 76.21756257900104 42.489364215572856 0.09823618771569798 0.10693302559550011 257.15808910918804 0.42766339628121397 0.6350535241154371 9.28199177770836e-15 1.5690751210115585e8 5619.927979669285 3.167850478969537e7
6900 535441.1883801486 76.25376032759088 41.927528721660124 0.09873327763439987 0.10776071718326447 263.60094936676524 0.4248358015649023 0.6325677817892742 -3.290707426077491e-15 1.5690751210115218e8 5619.927979669322 3.1678330961991753e7
6950 539252.3468220548 76.18265346904438 41.70582298283347 0.09892877072498245 0.10871143018893172 260.9299234613063 0.42369747224763027 0.6363281016713814 -1.976596164605236e-14 1.5690751210114577e8 5619.927979669361 3.167819045681778e7
7000 543059.059465028 76.09251164406129 42.351252428094156 0.09923172264057711 0.10921181226787115 254.46509751610392 0.4200342181541959 0.6443659656788938 9.238516467682039e-15 1.5690751210114005e8 5619.927979669329 3.1678182086335436e7
7050 546830.5406058851 76.08785633975423 43.326917662329556 0.09985962421334248 0.10921563933563228 263.89492735295335 0.43699612842717533 0.6488898367564625 2.5583419540944298e-14 1.5690751210113284e8 5619.927979669303 3.16782072358391e7
7100 550635.9278176659 76.12278260851923 43.771522338639485 0.10071025912444852 0.10911221868976698 270.19285419922016 0.4356873896677749 0.636210541378792 4.405453711203026e-14 1.5690751210113055e8 5619.927979669364 3.167818090193618e7
7150 554441.4882919728 76.09481769040812 43.56911610415697 0.10140944400800707 0.10940955392030341 264.0396989865294 0.4341884027587009 0.6323875964374751 -1.5016245699201685e-14 1.5690751210112396e8 5619.927979669331 3.1678191983809434e7
7200 558245.0809243593 76.05370353548527 43.34214156002269 0.10178553107908017 0.11013112452887631 255.24346947023514 0.43068523562722727 0.6391884633228858 8.607620806328051e-14 1.5690751210112005e8 5619.927979669238 3.16783238818075e7
7250 562047.5211966991 76.04985392856605 43.64579124688938 0.1019403507172892 0.11083103902419324 263.7722857732988 0.4318937211432308 0.6435965480642002 6.642298982033417e-14 1.569075121011145e8 5619.92797966927 3.1678396962465804e7
7300 565850.7225355452 76.07975914862988 44.32753586402028 0.10213114013202493 0.11122996365788763 274.4622827985695 0.4365965138509614 0.6401579207325898 1.0514287045061417e-14 1.569075121011072e8 5619.927979669315 3.167829017019655e7
7350 569655.811699049 76.12212342192612 44.87685667908693 0.1025699810580367 0.1114555559777944 276.9183059648749 0.4358705138465608 0.6340137604699402 -4.8902997015806635e-14 1.5690751210110343e8 5619.927979669339 3.167817744912883e7
7400 573462.7269522474 76.15061583886839 45.04496004841945 0.1032324883278582 0.11173697265416453 273.0299999548788 0.43470850371962755 0.630240785919962 4.8448732935263284e-14 1.5690751210109723e8 5619.927979669303 3.1678214239963666e7
7450 577270.4168918311 76.15132842735429 45.00317110478783 0.10387783953218387 0.1121333313419858 270.8246060188776 0.4377617903677247 0.6313217291778574 1.0579976754061365e-14 1.5690751210109302e8 5619.927979669274 3.167830447959592e7
7500 581077.5400490403 76.13182030521709 45.143482179283644 0.10431798571003444 0.11256537587909043 273.10241332043915 0.4368728091797484 0.6356374322266283 4.300668753943753e-14 1.5690751210108596e8 5619.9279796693245 3.1678297416108873e7
7550 584883.5352096229 76.11020539991176 45.63180853302573 0.10462012300521753 0.11293439867860322 277.6217476174852 0.43488257005546654 0.6394229295625895 7.63654907246366e-14 1.5690751210107934e8 5619.927979669275 3.167823746711233e7
7600 588688.775746074 76.099227980595 46.29519258521348 0.104958194095414 0.11321791240387753 281.0059277945693 0.4377619489063499 0.6403121826139739 1.714765016264993e-14 1.5690751210107458e8 5619.9279796693 3.1678235299621657e7
7650 592493.7811627121 76.09890966747395 46.825322252294065 0.10541901841344939 0.11346453485324155 281.77819353320774 0.4400546262488132 0.6379810987258979 2.4932520076925924e-14 1.569075121010708e8 5619.927979669274 3.167829496825219e7
7700 596299.0034868749 76.10941027077911 46.90896005434923 0.10602847261269957 0.11377141359211028 281.4637263982995 0.4407049084716156 0.634906084999302 6.417549539813584e-15 1.5690751210106423e8 5619.927979669338 3.1678302977422588e7
7750 600105.2002530323 76.13796591844799 46.924079085345795 0.10657249715096832 0.11415673531510193 281.79353485768115 0.4405267847093084 0.632772239794127 3.0123966412120054e-14 1.5690751210105821e8 5619.927979669296 3.1678200755546737e7
7800 603913.013553982 76.1732376859026 46.7767741899353 0.10709930065641447 0.11462980036470691 283.47553960314053 0.4431423723226108 0.6314673087042401 4.1601388432375364e-15 1.569075121010545e8 5619.927979669308 3.1677984289586537e7
7812 604800.0 49.032776438165456 46.76942948694004 0.10720633806988908 0.11474049547395408 283.983628864451 0.44406027739559006 0.630789643541471 8.755098185247191e-14 1.5690751210105217e8 5619.927979669328 3.167793362916554e7
