#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
650 11552.238716875834 17.748912888565073 0.003932350163686148 0.05147145351795118 0.11510318991008492 0.008083962505053248 0.06265326824668037 0.08664165687513353 0.003932350163686148 0.051235218810002 0.11352105130301074 0.008083962505053248 0.07370503693237714 0.0922170744260486 -3.5252722111841304e-5 9522.99652043817 4.6255238314926547e8 1.1073062577438594e-12
700 12439.534589591018 17.74306686997658 0.004372741903759454 0.054973858657058665 0.12363455550841203 0.009213203994046862 0.066114691563759 0.0935873073608953 0.004372741903759454 0.05467218839519028 0.1219150181010998 0.009213203994046862 0.07777937928126039 0.09862670136086814 -3.5516584816999464e-5 9522.996520438282 4.6255238311789286e8 1.1073061534341173e-12
750 13326.546497773585 17.73761686045003 0.0047903205056006384 0.0583614212416287 0.13227327492256813 0.010276042211908363 0.06959831909173297 0.10063841917749897 0.0047903205056006384 0.058041933242927474 0.13040118159967204 0.010276042211908363 0.08188000202610278 0.10539242729449592 -3.594194419543486e-5 9522.996520438282 4.625523830862018e8 1.1073061219155792e-12
800 14213.302241685651 17.732819298124596 0.005176432078586539 0.06166306877886752 0.14102344460935917 0.011201356184648554 0.07318130684662183 0.1076686241023492 0.005176432078586539 0.061376431449893826 0.1389838702585449 0.011201356184648554 0.08609798575634962 0.11250249885562329 -3.630562751632566e-5 9522.996520438213 4.6255238305416286e8 1.1073061437289164e-12
850 15099.83336529651 17.72858042300548 0.005525506329167826 0.06491920253306989 0.1498828054451088 0.011905730862771491 0.07693487458050306 0.1145520900508432 0.005525506329167826 0.06471437780210766 0.14766569333507687 0.011905730862771491 0.09051684442561127 0.1198792465941345 -3.65690368063049e-5 9522.996520438168 4.625523830218501e8 1.1073062090758262e-12
900 15986.159492733506 17.724535910782112 0.005836423900998256 0.06817561615418657 0.15884221601276155 0.012345488596785447 0.08092170217110298 0.12149050280999002 0.005836423900998256 0.06809504631180684 0.15644639127718485 0.012345488596785447 0.09520935649589715 0.1273999149253115 -3.6681956891780334e-5 9522.996520438257 4.625523829893725e8 1.1073063101372573e-12
950 16872.277068442643 17.720153437598523 0.006112365837339115 0.07147951690537872 0.16788493783880173 0.012600171257377462 0.08518888358713284 0.1287938966911487 0.006112365837339115 0.07155515637078218 0.16532040420070893 0.012600171257377462 0.10022944219272857 0.13492754137317559 -3.6664391231829465e-5 9522.996520438239 4.6255238295686334e8 1.107306434296299e-12
1000 17740.627648815524 17.715073097605465 0.0063546082499362526 0.07480894375328918 0.1768061998914068 0.012624547415203394 0.0896650616445415 0.13585236776352902 0.0063546082499362526 0.07505644215590594 0.17409662466701806 0.012624547415203394 0.10549172562219812 0.1421981598212249 -3.651144413540102e-5 9522.996520438119 4.6255238292508966e8 1.107306562129086e-12
1050 18626.227399473206 17.708867299437436 0.006579519691075847 0.07834053831943541 0.18593589266066313 0.012537565675548252 0.09451986261526064 0.14283964481328143 0.006579519691075847 0.07876978080018716 0.18310723878341809 0.012537565675548252 0.11119465466515799 0.14942943530796038 -3.625565702937875e-5 9522.996520438233 4.625523828928751e8 1.1073066780984885e-12
1100 19511.492387340753 17.701755430741596 0.006788204965109724 0.0820418227655251 0.19505833646178614 0.013123093975374322 0.09961602322765006 0.14953103064680934 0.006788204965109724 0.08264790729346416 0.19214335649120845 0.013123093975374322 0.11717690981981639 0.15644808248665812 -3.603206164701725e-5 9522.996520438362 4.625523828608785e8 1.1073067554777792e-12
1150 20396.38886390997 17.69424552131526 0.0069864943426779505 0.0859294198239967 0.2041341760183395 0.013653118746142641 0.10490503716384286 0.15589323395910024 0.0069864943426779505 0.0866981470733854 0.20116368870364215 0.013653118746142641 0.1233389726178876 0.16327680634874173 -3.594755485211221e-5 9522.996520438293 4.625523828290435e8 1.1073067715117917e-12
1200 21280.915279295124 17.687075848963858 0.00718053015548579 0.08999688193360098 0.21312391005899348 0.014086214176801377 0.11016662586165579 0.1619491767514848 0.00718053015548579 0.09090667844724291 0.2101216909344262 0.014086214176801377 0.12955546383320804 0.16996624473681132 -3.5967375693393357e-5 9522.996520438137 4.62552382797239e8 1.107306709817492e-12
1250 22165.107642669755 17.68096601074642 0.007377254755240831 0.0942142037313297 0.22199266233819584 0.01439882411736722 0.11540182162828155 0.16777072187639058 0.007377254755240831 0.09523739576851536 0.21897183292933642 0.01439882411736722 0.13569833363917044 0.17656921314722282 -3.6112990733659326e-5 9522.99652043834 4.6255238276538754e8 1.107306568375694e-12
1300 23049.031627005323 17.676345796346492 0.007583976945932643 0.0985338104516957 0.23071624994434892 0.014611867974889373 0.12048245374724792 0.17346161116022718 0.007583976945932643 0.09963755406497782 0.22767772730742208 0.014611867974889373 0.14166208363258095 0.18312492204612127 -3.6387683006804945e-5 9522.996520438366 4.625523827333403e8 1.107306360174695e-12
1350 23932.749284957103 17.67177651864773 0.00780710858346219 0.10290059264668733 0.23928711507326167 0.0147713048110789 0.12535316334492846 0.1791364502738723 0.00780710858346219 0.10404810120087107 0.23622016654878358 0.0147713048110789 0.147381717087137 0.1896496299183672 -3.668806216309672e-5 9522.996520438324 4.6255238270106226e8 1.1073061096115017e-12
1400 24816.18837608393 17.666119969563635 0.008050709289553402 0.10726173732098682 0.24771763865991173 0.015103897236655908 0.12999786269335256 0.1848973932151435 0.008050709289553402 0.10841420805364464 0.24460220228482132 0.015103897236655908 0.15283709672856377 0.1961394863791662 -3.6993399660209735e-5 9522.996520438322 4.6255238266850394e8 1.1073058501298398e-12
1450 25699.372929342964 17.66146182418221 0.008315717371016858 0.11157524795822119 0.25604352224102156 0.01610427557136128 0.13443506730542928 0.19081927347915104 0.008315717371016858 0.11269433547702257 0.2528537110192109 0.01610427557136128 0.15804778407479006 0.20259361281268537 -3.730124508659843e-5 9522.99652043826 4.6255238263570356e8 1.1073056150084623e-12
1500 26573.37152658781 17.657077453168807 0.00859716795587833 0.11576945444492065 0.2642356748572631 0.017049944719495107 0.13866481624450125 0.1968749875669661 0.00859716795587833 0.11682060029229059 0.2609449880711695 0.017049944719495107 0.16301128516435928 0.20896525155497955 -3.7513912890033096e-5 9522.996520438186 4.625523826029974e8 1.1073054291831784e-12
1550 27456.10248986566 17.652120462506222 0.008897073386096561 0.11991205545023738 0.27252762727421903 0.017912519309895826 0.1428292740788375 0.20318436960036276 0.008897073386096561 0.12086422366843949 0.26910963242291575 0.017912519309895826 0.16789205135540225 0.21543288957367354 -3.7566810219466496e-5 9522.996520438219 4.625523825698415e8 1.1073052998467373e-12
1600 28338.56129451565 17.646171368666874 0.009208481235589655 0.12394755129214488 0.28090186751161367 0.018657479917473394 0.14694408811687357 0.20965210333399822 0.009208481235589655 0.12477669661667719 0.2773364864211471 0.018657479917473394 0.17270673525591027 0.22201222594590353 -3.750306788800559e-5 9522.996520438157 4.625523825367091e8 1.1073052270043238e-12
1650 29220.696753412165 17.63925193473368 0.00952781948420849 0.12786682477428382 0.2894143541936943 0.01931345736458172 0.1510676958005107 0.21623014647362937 0.00952781948420849 0.12855655001471258 0.285689138107109 0.01931345736458172 0.1775234021151509 0.2288041165731056 -3.732801067663032e-5 9522.996520438133 4.625523825037016e8 1.1073051956898812e-12
1700 30102.47085447516 17.631831800113364 0.009852119580990264 0.1316629104604568 0.2981013261184276 0.01988364319934403 0.1552509401561164 0.22287240293528413 0.009852119580990264 0.13220558065406673 0.2942120413197395 0.01988364319934403 0.182402622416802 0.23590465122806406 -3.703665177706506e-5 9522.996520438166 4.625523824709053e8 1.1073051867446208e-12
1750 30983.87548915862 17.624580362052903 0.010178277376722798 0.13533286581228046 0.3069748671950109 0.0203908033027209 0.15952831705235987 0.22954781789909987 0.010178277376722798 0.13573076265075673 0.3029243349626456 0.0203908033027209 0.18738705989469331 0.24337735215864142 -3.675692807954299e-5 9522.996520438153 4.625523824384049e8 1.1073051849494771e-12
1800 31864.934003559207 17.61803622422128 0.010502268130196175 0.1388804120957741 0.3160234874089205 0.020871681423986495 0.16446967230111856 0.2362997257424843 0.010502268130196175 0.13914676162263162 0.3118189808998646 0.020871681423986495 0.19249640069995472 0.2512322206382753 -3.658127659931498e-5 9522.99652043829 4.625523824060897e8 1.1073051814627293e-12
1850 32745.68789318829 17.61237144609438 0.010819091661610701 0.1423171793147221 0.32521624328919796 0.021389554924270096 0.16948950681428646 0.24394055051502903 0.010819091661610701 0.14247664063013604 0.3208662098761255 0.021389554924270096 0.197729053555116 0.25941923351885593 -3.649552701658325e-5 9522.996520438131 4.625523823739202e8 1.107305176593523e-12
1900 33626.1770372028 17.607372123637713 0.011123775320841215 0.14566160242391643 0.3345082268534331 0.021972563433879422 0.17437713529161541 0.25188734417887193 0.011123775320841215 0.14574968393490245 0.33001931621475683 0.021972563433879422 0.20317834155952874 0.26783504210139536 -3.655550100993007e-5 9522.996520438273 4.6255238234177154e8 1.1073051798600505e-12
1950 34506.42401576487 17.602600666284843 0.01141303331665442 0.14893635989802756 0.34384599108000474 0.022573016493970616 0.1791885605033665 0.2599265172603862 0.01141303331665442 0.1489973408570807 0.33922123015430006 0.022573016493970616 0.2087549803992571 0.2763428923734793 -3.679403492603335e-5 9522.996520438284 4.625523823094995e8 1.1073052039339097e-12
2000 35369.581972952656 17.596917342589087 0.011681543197304306 0.15210477861114027 0.3529945963172841 0.023159362876589658 0.1839153368385108 0.26776601627619073 0.011681543197304306 0.15218718031011164 0.34823583419488957 0.023159362876589658 0.21426673265883128 0.2846376575324718 -3.711045988634984e-5 9522.996520438082 4.6255238227760506e8 1.1073052575363615e-12
2050 36249.268971723905 17.590631837207173 0.01194280722799466 0.15531703155422588 0.3622563343616684 0.023725882632746963 0.18882252965446764 0.2755889286977883 0.01194280722799466 0.15547066278067892 0.3573578634614365 0.023725882632746963 0.2200124274287767 0.29291578249549843 -3.7432218993320816e-5 9522.99652043817 4.625523822448224e8 1.1073053496591442e-12
2100 37128.63458738875 17.584099395826296 0.012196823781257094 0.15854200911368765 0.37140406540152193 0.02423325443176815 0.19386708718325638 0.2831504316838815 0.012196823781257094 0.15881225419683495 0.36636308855591926 0.02423325443176815 0.22593184040109765 0.30091912217702893 -3.7718612791981906e-5 9522.996520438257 4.625523822117618e8 1.1073054813231779e-12
2150 38007.67180566153 17.577532283791324 0.012449556993984477 0.16181594667761412 0.38039977298516964 0.02467400619226689 0.19904296616819186 0.2904019398975453 0.012449556993984477 0.16223931206501235 0.3752170076787368 0.02467400619226689 0.232010288783864 0.3085953010564667 -3.79228725975378e-5 9522.996520438086 4.625523821785232e8 1.107305647927e-12
2200 38886.38374037241 17.57110595512291 0.012706011317229083 0.16517907810997132 0.38921774783765745 0.025071968669578917 0.20428443393044357 0.2973380687935383 0.012706011317229083 0.16577999364141383 0.3839001395853849 0.025071968669578917 0.23816722167804721 0.315936442690167 -3.8021593335537665e-5 9522.996520438204 4.625523821451422e8 1.10730584214078e-12
2250 39764.762264890036 17.56366110868333 0.012969515051545992 0.1686710897816713 0.3978441625100316 0.02547323139161323 0.20948026303047962 0.30398334809085914 0.012969515051545992 0.16946009592018518 0.3924061574636947 0.02547323139161323 0.24427167103628566 0.3229661500739748 -3.807341478558746e-5 9522.996520438202 4.6255238211172557e8 1.1073060574423168e-12
2300 40642.7286003376 17.555131286308516 0.013241878227339372 0.1723241106659942 0.4062750011568275 0.025821535632487767 0.21450851473377955 0.3103730565618455 0.013241878227339372 0.17329740420573325 0.40073775045691634 0.025821535632487767 0.2501797598341261 0.32972016111496266 -3.81307210933065e-5 9522.99652043825 4.62552382078268e8 1.1073062880850963e-12
2350 41520.263241687804 17.546389831544015 0.013524053089692305 0.1761562375761549 0.41451601098614754 0.026141044334051067 0.2192786829239559 0.3165432640376063 0.013524053089692305 0.17729656799480384 0.40890443870441506 0.026141044334051067 0.25578057377242996 0.33623623919724865 -3.819497296642741e-5 9522.996520438153 4.62552382044782e8 1.107306527867238e-12
2400 42397.354353930634 17.53738786489251 0.01381660728447119 0.18016642053204185 0.4225821126860802 0.026566123181644478 0.22375959132248552 0.3225229098989172 0.01381660728447119 0.18144524549183993 0.4169204275276313 0.026566123181644478 0.261027478493201 0.3425456553023886 -3.8273355415993854e-5 9522.996520438051 4.625523820112507e8 1.1073067697526178e-12
2450 43270.11371140151 17.528145594766873 0.014118395154160048 0.18431427717488735 0.43046370729575073 0.027251920240237818 0.22797236767501547 0.32830883315126624 0.014118395154160048 0.18569464432860439 0.4247704311096242 0.027251920240237818 0.2659308196744193 0.3486462226670427 -3.8381786944885664e-5 9522.996520438215 4.6255238197779757e8 1.1073070037308151e-12
2500 44146.279138781276 17.518632643943388 0.01443169558157701 0.18859660588727237 0.4382671947797159 0.02788777492137311 0.2320544309062471 0.33397780930274973 0.01443169558157701 0.19003835371719646 0.432550297801834 0.02788777492137311 0.2706346259083564 0.35461953670064356 -3.848362941545511e-5 9522.996520438177 4.625523819441296e8 1.1073072187623258e-12
2550 45021.96597167671 17.50903569832569 0.014753998895905165 0.1929411451626837 0.44600509740675387 0.028483069870214102 0.2361221034641122 0.33953781161967456 0.014753998895905165 0.19440351148341056 0.4402595507640691 0.028483069870214102 0.2752606836908295 0.3604736255796549 -3.854109818498794e-5 9522.99652043837 4.625523819104031e8 1.1073073969262788e-12
2600 45897.17559140024 17.49958447642512 0.015083510159311314 0.19728556715174056 0.45373397066476917 0.0290456386941449 0.24031813425659848 0.3450319716225514 0.015083510159311314 0.19873141243917197 0.44794108898125923 0.0290456386941449 0.2799679273680252 0.3662525969739047 -3.85810036123656e-5 9522.996520438237 4.625523818766546e8 1.1073075218725865e-12
2650 46771.92209022741 17.49054737324656 0.015418223545594228 0.20156589930462177 0.4615142013984685 0.029597359710902306 0.24476503223792884 0.3505136629247361 0.015418223545594228 0.2029646243735213 0.4556438363197092 0.029597359710902306 0.28489971490551347 0.37201070014622356 -3.8611747535384505e-5 9522.996520438119 4.6255238184288263e8 1.1073075809371107e-12
2700 47646.232705600494 17.482172519737254 0.015756093599481158 0.2057235306528589 0.46940395849710725 0.03015957528127331 0.24954228310322474 0.35604376974095986 0.015756093599481158 0.20705302420524954 0.4634191160961575 0.03015957528127331 0.2901572541138274 0.3778100123324214 -3.864523293699809e-5 9522.996520438188 4.625523818091137e8 1.107307567114e-12
2750 48520.14531051245 17.474628151763152 0.0160947387325375 0.2097122730094871 0.4774533433577857 0.03095631025262122 0.2546746528948421 0.3616850075150647 0.0160947387325375 0.21095985296417002 0.47131640901884797 0.03095631025262122 0.295784919651027 0.3837150358894889 -3.870486232987142e-5 9522.996520438168 4.625523817753117e8 1.1073074819874267e-12
2800 49393.70265129768 17.467931081844682 0.016430881868900415 0.21350428291976006 0.4856997587111803 0.03190500192882611 0.26012936739610687 0.36749862155210106 0.016430881868900415 0.21466670802231758 0.4793790862367105 0.03190500192882611 0.30176448483121426 0.38978956197486314 -3.881086495872444e-5 9522.996520438186 4.6255238174146795e8 1.107307336460466e-12
2850 50266.94286491313 17.46187438199589 0.01676004779545515 0.21709328673530395 0.49416487532045206 0.03282367843761509 0.2658225914435967 0.373542422892277 0.01676004779545515 0.21817596712911114 0.4876403408448735 0.03282367843761509 0.3080195846859742 0.39609478979152374 -3.897214504505348e-5 9522.996520438199 4.6255238170750844e8 1.107307148199173e-12
2900 51139.887206108266 17.45599566798335 0.017076933891936843 0.22049415241246428 0.5028529462249804 0.033669974668347466 0.2716354588347801 0.37986785726102135 0.017076933891936843 0.22150968878953484 0.4961192360674497 0.033669974668347466 0.3144320985687957 0.40268650342424506 -3.9184114066053115e-5 9522.996520438304 4.625523816734031e8 1.1073069380863678e-12
2950 51997.05267283314 17.449756725517798 0.017371298260373477 0.2236826948244543 0.5115905426469698 0.03446267418070594 0.2773317836882341 0.3879497647916069 0.017371298260373477 0.2246495613237917 0.5046608198666038 0.03446267418070594 0.320750278005345 0.4094857375438428 -3.943825605650567e-5 9522.996520438224 4.625523816397075e8 1.1073067294464926e-12
3000 52869.35524887508 17.44225288949914 0.017650125460115875 0.2268174126406168 0.5206616178344189 0.03514395518530332 0.2829893027503486 0.3967037149279913 0.017650125460115875 0.22775503913196962 0.5135542348012061 0.03514395518530332 0.3270683246204433 0.41677057417874236 -3.974334196958165e-5 9522.996520438295 4.625523816051705e8 1.1073065284352171e-12
3050 53741.24198889933 17.433105250437784 0.017906477012543658 0.22988967513694372 0.5298608561908299 0.03569383222721646 0.28839810898376667 0.4055632696699647 0.017906477012543658 0.23081867699450465 0.5226054544555393 0.03569383222721646 0.33316036536154053 0.42443023365057214 -4.0085964639322976e-5 9522.996520438212 4.625523815703801e8 1.1073063440184597e-12
3100 54612.62707263286 17.42225406279913 0.018141321290213484 0.23295161301797468 0.5391240523082387 0.036127508483346144 0.2934929838368003 0.41428003133502933 0.018141321290213484 0.23389024243001236 0.5317521428592478 0.036127508483346144 0.3389594370146062 0.43247398966238265 -4.042362850573098e-5 9522.996520438275 4.625523815352979e8 1.1073061726740473e-12
3150 55483.43498812172 17.410162016268377 0.018357633639941716 0.2360540758240482 0.5483769815384383 0.03646818201527313 0.2982652154520988 0.4226245564299124 0.018357633639941716 0.23701626028790115 0.5409167502969255 0.03646818201527313 0.3444589077211968 0.44142089639298693 -4.068401971144381e-5 9522.996520438213 4.625523814999688e8 1.1073060054058432e-12
3200 56353.62510268065 17.39772178900115 0.01855981856878407 0.23924380819879223 0.5575428459568841 0.03676582086218867 0.30277018964978863 0.4304285271435853 0.01855981856878407 0.2402380614801691 0.5500156264300776 0.03676582086218867 0.3497188242506435 0.44997416845249844 -4.0805653830445385e-5 9522.996520438272 4.625523814644965e8 1.1073058322395759e-12
3250 57223.207153019546 17.38600031555502 0.018753325194073734 0.24256022785503595 0.5665514331964968 0.03705131956393498 0.3071202739805753 0.43761076126588655 0.018753325194073734 0.24358958937395753 0.5589703623778739 0.03705131956393498 0.35485616432225964 0.4580081125014672 -4.078108013866163e-5 9522.996520438151 4.6255238142902476e8 1.1073056470503852e-12
3300 58092.241802670076 17.375918468701553 0.01894444661223714 0.24603191243260736 0.5753480654685992 0.0373016637747069 0.3114615034929376 0.44418152103018055 0.01894444661223714 0.24709485652085508 0.5677188702126866 0.0373016637747069 0.36001832069970746 0.4654928509301997 -4.065209882718071e-5 9522.996520438342 4.625523813936328e8 1.1073054500668668e-12
3350 58960.82618238951 17.36798965213191 0.019139970329632314 0.24967374308280366 0.5839003298833498 0.03755493134636831 0.31594067460429637 0.4502282303531493 0.019139970329632314 0.25076581887760696 0.5762237716936746 0.03755493134636831 0.36534732727041896 0.47313622964144797 -4.047734825948714e-5 9522.996520438199 4.625523813583912e8 1.1073052468606379e-12
3400 59829.0700973445 17.362216352811696 0.01934639492083574 0.25348562935425667 0.5922014048953903 0.037778362889102246 0.3206726051643409 0.4558902834795883 0.01934639492083574 0.2546014796228091 0.5844766063583146 0.037778362889102246 0.37094557506376946 0.4802412186975848 -4.030588747579558e-5 9522.996520438206 4.625523813233221e8 1.1073050456361318e-12
3450 60688.303055076685 17.358203724120724 0.019566497457758545 0.257412110450548 0.6001892766182926 0.03806670660067051 0.32566411753174074 0.4613478388132698 0.019566497457758545 0.25854729815079747 0.5924174028003591 0.03806670660067051 0.37679170547379054 0.4867145732760738 -4.0169697954023855e-5 9522.996520438226 4.625523812887638e8 1.1073048556528632e-12
3500 61556.13401402932 17.355214160575585 0.019807607244207267 0.2615056601847665 0.6080666779968728 0.03896313665039007 0.3310131160261303 0.4670060075764654 0.019807607244207267 0.2626588754329759 0.6002515535215734 0.03896313665039007 0.3829774465784072 0.4927413204462256 -4.008991531452524e-5 9522.996520438166 4.625523812539348e8 1.1073046767136749e-12
3550 62423.82819804924 17.35262094948486 0.02006800369439215 0.26568731775561827 0.6158061888428995 0.03985005230454 0.33660915679052483 0.47234883739452127 0.02006800369439215 0.2668608511505784 0.6079559661844111 0.03985005230454 0.38935983500553234 0.49837520464023316 -4.0099367846329314e-5 9522.996520438266 4.6255238121915704e8 1.1073045090696934e-12
3600 63291.391151709984 17.349897672541424 0.020346327149451327 0.2699074208975207 0.6234701760501004 0.04064425518803798 0.3423500788738934 0.47774123524016476 0.020346327149451327 0.2711077173742346 0.6155949079142757 0.04064425518803798 0.3958172587604172 0.5037835494735547 -4.022511163296569e-5 9522.996520438166 4.6255238118431455e8 1.1073043449042773e-12
3650 64158.80770910104 17.34674284860915 0.020640429876573864 0.2741090520844963 0.6311197725247453 0.04132043004632221 0.3481152297608418 0.483587383624763 0.020640429876573864 0.2753462699950917 0.623227750265883 0.04132043004632221 0.4022167984324641 0.50914862789132 -4.04578397997878e-5 9522.99652043818 4.6255238114933515e8 1.1073041715613178e-12
3700 65026.05328648304 17.343068611625817 0.02094811466521249 0.27823262380812563 0.6388082965487102 0.041828530597334775 0.3537903763049363 0.4896720008155061 0.02094811466521249 0.27951944598701084 0.6309016273616473 0.041828530597334775 0.4084403623546021 0.5146365339222109 -4.073124373305307e-5 9522.996520438208 4.6255238111413217e8 1.1073039749417375e-12
3750 65893.1027630428 17.338921323102337 0.021267223571316003 0.28222226658530075 0.646577824275695 0.04214256589058375 0.35928916699544916 0.49599471905697157 0.021267223571316003 0.28357210598519433 0.6386484893614329 0.04214256589058375 0.4144055598865083 0.5210279923607807 -4.0947377889639786e-5 9522.996520438262 4.625523810787182e8 1.1073037445947684e-12
3800 66759.93434830224 17.33436795100931 0.021595213268973824 0.28603290219053185 0.6544589137827331 0.042332130123929064 0.36456595527023083 0.5025470352010465 0.021595213268973824 0.28745777724413984 0.6464864918975062 0.042332130123929064 0.4200765878777805 0.5277550276892913 -4.1024610168875236e-5 9522.996520438093 4.625523810431702e8 1.1073034787991732e-12
3850 67626.52785447327 17.329393608936968 0.021928717137843397 0.28963628894006543 0.6624721387836199 0.04244885556231307 0.36961833293486984 0.5093145520763821 0.021928717137843397 0.2911447438762337 0.6544240204146299 0.04244885556231307 0.42546460829806476 0.5347034592048859 -4.093796665165133e-5 9522.996520438224 4.625523810076439e8 1.1073031876505642e-12
3900 68492.85907285263 17.323852904529325 0.02226355587184849 0.2930246357355607 0.6706295904834314 0.043271927140993455 0.37447988143686095 0.5162728066899903 0.02226355587184849 0.29462009221136626 0.6624639479636641 0.043271927140993455 0.4306187292610568 0.5418262686505599 -4.0750359314757724e-5 9522.99652043823 4.625523809722585e8 1.1073028931850247e-12
3950 69345.13939882505 17.31760529185555 0.022590067571551006 0.2961620921024385 0.6788019854380934 0.044127390370251984 0.3791303124341835 0.5232674360122312 0.022590067571551006 0.2978406292989864 0.6704760770752695 0.044127390370251984 0.4355305121685446 0.548943571124267 -4.0567604428781676e-5 9522.996520438184 4.625523809376141e8 1.1073026298230234e-12
4000 70210.83554282036 17.31019271621402 0.022914947283310196 0.2991818994012534 0.6872474472770894 0.04492794713575293 0.383773121259684 0.530464273578118 0.022914947283310196 0.3009361888738576 0.6787162332766813 0.04492794713575293 0.4404266687457263 0.5562118102902999 -4.044847386702823e-5 9522.996520438199 4.62552380902556e8 1.1073024219730411e-12
