#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
2350 47005.81162845862 19.800995102274666 0.015508376005634842 0.2025856980554142 0.4634054835317057 0.029744793037668013 0.25309426054423995 0.36219332344751826 0.015508376005634842 0.20396329424453413 0.4575649934953793 0.029744793037668013 0.29451418671394713 0.38046845326247103 -1.0947831941445252e-11 9522.9965133023 4.625523826031181e8 1.107304966758898e-12
2400 47995.63340953721 19.79230748067694 0.015891540242252745 0.20723086407953561 0.4723911924429057 0.030401634000722776 0.2588038045892864 0.3686776966262543 0.015891540242252745 0.2085240372187152 0.46640738697996326 0.030401634000722776 0.300787795968591 0.38719510408510804 -1.0652072103379555e-11 9522.996513302398 4.625523826031253e8 1.1073049200332037e-12
2450 48985.05808531181 19.7850208490845 0.01627419533437727 0.2116440424784068 0.48160411046103013 0.03146951492878274 0.2649715414640846 0.37533958243591553 0.01627419533437727 0.21284137069066067 0.4754311458701517 0.03146951492878274 0.3075477102807211 0.3940915344995047 -1.039559279682797e-11 9522.996513302376 4.6255238260312325e8 1.1073048971379994e-12
2500 49974.140862811066 19.778452716991954 0.016650770072244626 0.21579910516651674 0.49108779977321054 0.03251811230950047 0.27151040047325914 0.3822685221618336 0.016650770072244626 0.21690246485832315 0.48469251759757953 0.03251811230950047 0.31472366326370643 0.40125069001315833 -1.084408719093466e-11 9522.996513302272 4.6255238260312605e8 1.107304915903672e-12
2550 50962.888308480084 19.771383004147495 0.01701393652284004 0.219705214661517 0.5008578628196233 0.033486777509398616 0.278261077401128 0.389545315131266 0.01701393652284004 0.22072789418065253 0.4942270431496239 0.033486777509398616 0.3221614640659032 0.4087584058530996 -1.032649344496017e-11 9522.996513302365 4.6255238260312456e8 1.1073049817854092e-12
2600 51938.81466653164 19.76252417620225 0.017351919739621673 0.2233568774725009 0.51077215467262 0.03433398352927532 0.2849426528845479 0.39854036426684103 0.017351919739621673 0.22432114115689658 0.5039173772152592 0.03433398352927532 0.32956633705750504 0.4165847685615107 -1.075866340794582e-11 9522.99651330233 4.625523826031159e8 1.1073050706667314e-12
2650 52926.65081918591 19.750626853126988 0.017667670977969636 0.22690760022667766 0.5210393885455304 0.03506396138140663 0.29153171646088877 0.40873673723901893 0.017667670977969636 0.22783869644479293 0.5139849930742042 0.03506396138140663 0.3369246247843328 0.42498124797594367 -1.1233748613355592e-11 9522.996513302445 4.625523826031228e8 1.107305156445769e-12
2700 53913.81267536775 19.735696690373942 0.01795462462010113 0.23038186966821433 0.5314627327170713 0.03566610742114619 0.29778515911408465 0.41905083489507544 0.01795462462010113 0.23130615121023984 0.5242469686399055 0.03566610742114619 0.34397694649473853 0.43386472655437586 -1.0754102161040428e-11 9522.996513302238 4.625523826031219e8 1.1073052244813549e-12
2750 54900.171806100465 19.71883182536604 0.01821460118873224 0.2338549509101293 0.5419469455677225 0.03618239326302393 0.3036172468696193 0.42911489345902165 0.01821460118873224 0.23479491694226837 0.5346096576555686 0.03618239326302393 0.3506359136578742 0.44373187643906675 -1.1124152333650438e-11 9522.99651330228 4.6255238260311997e8 1.1073052983811203e-12
2800 55885.67978899131 19.702016099394083 0.018452533558941806 0.23739942451802992 0.5523836023813081 0.03662284613247618 0.30903963926967615 0.43860736406492373 0.018452533558941806 0.23837075496232646 0.5449582184619058 0.03662284613247618 0.35691741136460886 0.45376043667399235 -1.047752033778788e-11 9522.996513302296 4.625523826031251e8 1.1073053850840993e-12
2850 56870.39336486641 19.687314681832806 0.018675466658763164 0.24107975804879989 0.562665585902292 0.037000806958056 0.31417076110352116 0.44732684357693775 0.018675466658763164 0.24209007223749598 0.5551745340613796 0.037000806958056 0.36294717722708647 0.46316585285692763 -9.882046982862856e-12 9522.996513302278 4.6255238260312414e8 1.107305460524296e-12
2900 57854.45580901924 19.676024578924185 0.018891998493546332 0.24494587757199413 0.5727036030989023 0.03732429662454694 0.3192092054083778 0.4552248880268879 0.018891998493546332 0.2459953936865357 0.5651577996445603 0.03732429662454694 0.36892861925839987 0.47189239706509295 -1.0681118875216011e-11 9522.996513302294 4.62552382603121e8 1.1073055077765589e-12
2950 58838.04608787717 19.668288533361334 0.01911180880536042 0.24902688904428302 0.5824402711986896 0.03760090245521695 0.3243789832737021 0.46239437694567137 0.01911180880536042 0.2501106804303561 0.5748421279398663 0.03760090245521695 0.37508213968953463 0.48082942299513953 -1.0375117642090961e-11 9522.996513302214 4.6255238260312396e8 1.1073055365553067e-12
3000 59821.14259887676 19.65519301784956 0.019344446835118035 0.2533266136199221 0.59185650007634 0.03784460352478911 0.3298634070662594 0.4690278277511665 0.019344446835118035 0.25443780352641 0.5842050867541846 0.03784460352478911 0.3815747870652742 0.4890822765996294 -1.047652598075758e-11 9522.996513302302 4.625523826031165e8 1.1073055784648273e-12
3050 60794.31933623851 19.6432788799463 0.01959491287306829 0.25778064364189796 0.6008887796140864 0.038212602441123615 0.33569864142321176 0.4753061134285943 0.01959491287306829 0.2589135495889586 0.593185621729691 0.038212602441123615 0.38840469657063825 0.4965269131796749 -1.0331401955905413e-11 9522.99651330234 4.6255238260312635e8 1.1073056562627336e-12
3100 61776.21780806659 19.63312147118396 0.019871861394389248 0.2624324495713696 0.6097678951106029 0.03924297110263866 0.34198507445806126 0.48158478859025994 0.019871861394389248 0.26358587376527254 0.6020187835209903 0.03924297110263866 0.3956560059233258 0.5033873679915508 -1.0177317380622233e-11 9522.996513302274 4.625523826031246e8 1.1073057892297664e-12
3150 62757.640670348876 19.624087585336184 0.020173083506344558 0.26718008556391665 0.618488800654508 0.04021130421263826 0.3485635603062156 0.4879940263546643 0.020173083506344558 0.2683582892195248 0.6107051342755676 0.04021130421263826 0.40312542933995443 0.5097826759556314 -9.891166786342037e-12 9522.996513302314 4.62552382603126e8 1.1073059822344418e-12
3200 63738.621926595006 19.615315998166245 0.02049613362355552 0.271947968382141 0.6271416986652442 0.0410712701985787 0.3552711664007773 0.49465286931963837 0.02049613362355552 0.2731611120144412 0.6193359887126169 0.0410712701985787 0.4106245986912494 0.5159704612480569 -1.0394549538954434e-11 9522.996513302336 4.625523826031227e8 1.1073062411550422e-12
3250 64719.15583877798 19.606106368390705 0.020837809709469118 0.2766514835098152 0.6358100801292066 0.0417195041960441 0.3619292820293966 0.501615304386568 0.020837809709469118 0.2779144081309858 0.6279893343310952 0.0417195041960441 0.4179625110001252 0.5222148499671476 -1.0041214286291048e-11 9522.996513302278 4.625523826031245e8 1.107306555299908e-12
3300 65699.20787783677 19.596002425505002 0.021194988748360354 0.28120699501585816 0.644561189060908 0.04213200608694116 0.3683909181771422 0.5088930705423091 0.021194988748360354 0.2825367367981511 0.6367199544386399 0.04213200608694116 0.42499356075747063 0.5287255378709385 -1.0394466738811242e-11 9522.996513302258 4.6255238260312253e8 1.1073069282058844e-12
3350 66678.72623965822 19.58475264590987 0.02156419448322291 0.28554451268563846 0.6534433036469542 0.04234653278458397 0.37456936103785055 0.5164771291877853 0.02156419448322291 0.28695698509596373 0.6455589314900054 0.04234653278458397 0.43164312871190313 0.5356146662391552 -1.0487719562506965e-11 9522.996513302347 4.6255238260312e8 1.1073073745573761e-12
3400 67657.64993683969 19.572225596819944 0.021940753579907723 0.2896194894544618 0.6624878515475152 0.042454097773760774 0.3804510390980007 0.5243470475327929 0.021940753579907723 0.2911260441835281 0.6545199789267204 0.042454097773760774 0.43791708507413535 0.5431176852817479 -1.0183984826256711e-11 9522.996513302222 4.625523826031174e8 1.1073078520747251e-12
3450 68635.91292889147 19.55834002839368 0.022318679155469052 0.2934201437779405 0.6717122922338659 0.04326686239738888 0.3860831156002285 0.5324650136709731 0.022318679155469052 0.29502482633858457 0.6636073254252289 0.04326686239738888 0.44388545859416356 0.5511354295976195 -9.807032029281813e-12 9522.996513302245 4.625523826031246e8 1.107308266030925e-12
3500 69608.67265960666 19.543122377470855 0.022689843202684985 0.2969519606309249 0.6810741765250979 0.04426467802412258 0.39151964603758704 0.5407239656858891 0.022689843202684985 0.2986496400585305 0.6727751955470569 0.04426467802412258 0.4496243401999794 0.5592450797677241 -9.488626830666787e-12 9522.996513302323 4.6255238260312265e8 1.1073085377319636e-12
