#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
50300 734115.6741436082 14.607821929415579 3.2692159286017595e-14 1.0 1.0 1.0 0.0 4.414711698369208e-13 1.0 1.0 1.0 0.0 3.260447359011123e-14 1.0 1.0 1.0 0.0 4.414711698369208e-13 1.0 1.0 1.0 0.0 4.426126954383375e-22 5942.5749554147615 1.7407953877230695e8
50350 734838.2346578815 14.607821929416449 3.299005294833927e-14 1.0 1.0 1.0 0.0 5.028162822719146e-13 1.0 1.0 1.0 0.0 3.290162327027946e-14 1.0 1.0 1.0 0.0 5.028162822719146e-13 1.0 1.0 1.0 0.0 4.424914531795526e-22 5942.574955414764 1.7407953877230674e8
50400 735568.6257543508 14.607821929415607 3.312837237135443e-14 1.0 1.0 1.0 0.0 4.4208156896563496e-13 1.0 1.0 1.0 0.0 3.3039610559230625e-14 1.0 1.0 1.0 0.0 4.4208156896563496e-13 1.0 1.0 1.0 0.0 4.437234884857348e-22 5942.574955414763 1.7407953877230653e8
50450 736299.01685082 14.607821929416104 3.291917348426405e-14 1.0 1.0 1.0 0.0 5.441708232417696e-13 1.0 1.0 1.0 0.0 3.2830943754308007e-14 1.0 1.0 1.0 0.0 5.441708232417696e-13 1.0 1.0 1.0 0.0 4.437662798711884e-22 5942.574955414763 1.7407953877230674e8
50500 737029.4079472893 14.60782192941606 3.318470141963711e-14 1.0 1.0 1.0 0.0 4.901505003512205e-13 1.0 1.0 1.0 0.0 3.30956828863543e-14 1.0 1.0 1.0 0.0 4.901505003512205e-13 1.0 1.0 1.0 0.0 4.443256880872732e-22 5942.574955414759 1.7407953877230674e8
50550 737759.7990437585 14.607821929415861 3.344954855778546e-14 1.0 1.0 1.0 0.0 5.331836389250433e-13 1.0 1.0 1.0 0.0 3.335986100809144e-14 1.0 1.0 1.0 0.0 5.331836389250433e-13 1.0 1.0 1.0 0.0 4.443007264457587e-22 5942.574955414764 1.7407953877230668e8
50600 738490.1901402278 14.607821929416161 3.3439205638809816e-14 1.0 1.0 1.0 0.0 4.74737922351415e-13 1.0 1.0 1.0 0.0 3.3349567793927134e-14 1.0 1.0 1.0 0.0 4.74737922351415e-13 1.0 1.0 1.0 0.0 4.44201325623299e-22 5942.5749554147615 1.7407953877230668e8
50650 739220.581236697 14.6078219294158 3.342254853965549e-14 1.0 1.0 1.0 0.0 4.932024959947914e-13 1.0 1.0 1.0 0.0 3.3332943527346726e-14 1.0 1.0 1.0 0.0 4.932024959947914e-13 1.0 1.0 1.0 0.0 4.449637700484887e-22 5942.574955414765 1.7407953877230674e8
50700 739950.9723331663 14.607821929416279 3.3398095659646124e-14 1.0 1.0 1.0 0.0 4.039316234214806e-13 1.0 1.0 1.0 0.0 3.3308558056648714e-14 1.0 1.0 1.0 0.0 4.039316234214806e-13 1.0 1.0 1.0 0.0 4.452978548755451e-22 5942.574955414764 1.7407953877230674e8
50750 740681.3634296355 14.607821929415772 3.3385870387869366e-14 1.0 1.0 1.0 0.0 5.124300685490418e-13 1.0 1.0 1.0 0.0 3.3296311392403265e-14 1.0 1.0 1.0 0.0 5.124300685490418e-13 1.0 1.0 1.0 0.0 4.46019959505073e-22 5942.57495541477 1.740795387723067e8
50800 741411.7545261048 14.60782192941554 3.3369977386565035e-14 1.0 1.0 1.0 0.0 5.037318809649551e-13 1.0 1.0 1.0 0.0 3.328052073237285e-14 1.0 1.0 1.0 0.0 5.037318809649551e-13 1.0 1.0 1.0 0.0 4.467010557235412e-22 5942.5749554147615 1.740795387723069e8
50850 742142.145622574 14.607821929415728 3.33387442938183e-14 1.0 1.0 1.0 0.0 4.593253443515615e-13 1.0 1.0 1.0 0.0 3.324938723225336e-14 1.0 1.0 1.0 0.0 4.593253443515615e-13 1.0 1.0 1.0 0.0 4.467875299816452e-22 5942.574955414761 1.740795387723068e8
50900 742872.5367190433 14.607821929415579 3.3589839724035184e-14 1.0 1.0 1.0 0.0 4.4131857005475066e-13 1.0 1.0 1.0 0.0 3.349978817432314e-14 1.0 1.0 1.0 0.0 4.4131857005475066e-13 1.0 1.0 1.0 0.0 4.468454766494468e-22 5942.574955414763 1.7407953877230686e8
50950 743595.0972333166 14.607821929415458 3.3663123512007303e-14 1.0 1.0 1.0 0.0 4.278897892231951e-13 1.0 1.0 1.0 0.0 3.357279289435652e-14 1.0 1.0 1.0 0.0 4.278897892231951e-13 1.0 1.0 1.0 0.0 4.467598938785399e-22 5942.574955414764 1.7407953877230668e8
51000 744325.4883297859 14.607821929415714 3.376861008860344e-14 1.0 1.0 1.0 0.0 4.344515798567881e-13 1.0 1.0 1.0 0.0 3.367805104607682e-14 1.0 1.0 1.0 0.0 4.344515798567881e-13 1.0 1.0 1.0 0.0 4.4779758497578735e-22 5942.574955414759 1.7407953877230674e8
51050 745055.8794262551 14.607821929414994 3.395501082970529e-14 1.0 1.0 1.0 0.0 5.38524631301235e-13 1.0 1.0 1.0 0.0 3.386389194813999e-14 1.0 1.0 1.0 0.0 5.38524631301235e-13 1.0 1.0 1.0 0.0 4.479437888760868e-22 5942.574955414767 1.7407953877230674e8
51100 745786.2705227244 14.607821929415287 3.386220239389232e-14 1.0 1.0 1.0 0.0 4.5276355371797103e-13 1.0 1.0 1.0 0.0 3.377143900257306e-14 1.0 1.0 1.0 0.0 4.5276355371797103e-13 1.0 1.0 1.0 0.0 4.4797499092798e-22 5942.57495541476 1.740795387723067e8
51150 746516.6616191936 14.607821929415554 3.4042891947710017e-14 1.0 1.0 1.0 0.0 4.648189365099454e-13 1.0 1.0 1.0 0.0 3.395159104829456e-14 1.0 1.0 1.0 0.0 4.648189365099454e-13 1.0 1.0 1.0 0.0 4.47631768357155e-22 5942.574955414767 1.7407953877230656e8
51200 747247.0527156629 14.607821929415408 3.420387131389756e-14 1.0 1.0 1.0 0.0 5.383720315190385e-13 1.0 1.0 1.0 0.0 3.411216030296326e-14 1.0 1.0 1.0 0.0 5.383720315190385e-13 1.0 1.0 1.0 0.0 4.480864268275985e-22 5942.574955414763 1.7407953877230668e8
51250 747977.4438121321 14.607821929415307 3.4086386950055225e-14 1.0 1.0 1.0 0.0 5.061734774797846e-13 1.0 1.0 1.0 0.0 3.399503722115288e-14 1.0 1.0 1.0 0.0 5.061734774797846e-13 1.0 1.0 1.0 0.0 4.489725651013649e-22 5942.574955414765 1.7407953877230674e8
51300 748707.8349086014 14.607821929415053 3.3986575403623794e-14 1.0 1.0 1.0 0.0 4.0774661797589306e-13 1.0 1.0 1.0 0.0 3.389546897323006e-14 1.0 1.0 1.0 0.0 4.0774661797589306e-13 1.0 1.0 1.0 0.0 4.4930330685143255e-22 5942.574955414764 1.7407953877230686e8
51350 749438.2260050706 14.607821929415023 3.410469031685151e-14 1.0 1.0 1.0 0.0 5.110566705094534e-13 1.0 1.0 1.0 0.0 3.401322938854554e-14 1.0 1.0 1.0 0.0 5.110566705094534e-13 1.0 1.0 1.0 0.0 4.495288531122604e-22 5942.574955414763 1.7407953877230644e8
51400 750168.6171015399 14.607821929415508 3.415706621109355e-14 1.0 1.0 1.0 0.0 4.851147075394104e-13 1.0 1.0 1.0 0.0 3.406548184671468e-14 1.0 1.0 1.0 0.0 4.851147075394104e-13 1.0 1.0 1.0 0.0 4.497445930139218e-22 5942.574955414765 1.7407953877230674e8
51450 750899.0081980091 14.607821929415747 3.420426993186626e-14 1.0 1.0 1.0 0.0 5.38829830865595e-13 1.0 1.0 1.0 0.0 3.411249418037201e-14 1.0 1.0 1.0 0.0 5.38829830865595e-13 1.0 1.0 1.0 0.0 4.505077060545094e-22 5942.574955414761 1.7407953877230674e8
51500 751629.3992944784 14.607821929414976 3.399394554880101e-14 1.0 1.0 1.0 0.0 5.250958504696884e-13 1.0 1.0 1.0 0.0 3.390280821884469e-14 1.0 1.0 1.0 0.0 5.250958504696884e-13 1.0 1.0 1.0 0.0 4.502509577417883e-22 5942.574955414764 1.7407953877230668e8
51550 752351.9598087517 14.607821929415136 3.429666709131161e-14 1.0 1.0 1.0 0.0 4.176656038173599e-13 1.0 1.0 1.0 0.0 3.4204719901370896e-14 1.0 1.0 1.0 0.0 4.176656038173599e-13 1.0 1.0 1.0 0.0 4.506717396987478e-22 5942.574955414763 1.740795387723068e8
51600 753082.350905221 14.607821929414246 3.411954045844482e-14 1.0 1.0 1.0 0.0 4.686339310643376e-13 1.0 1.0 1.0 0.0 3.402806500781566e-14 1.0 1.0 1.0 0.0 4.686339310643376e-13 1.0 1.0 1.0 0.0 4.509873261664674e-22 5942.574955414769 1.7407953877230674e8
51650 753812.7420016902 14.607821929414653 3.4275715881639665e-14 1.0 1.0 1.0 0.0 5.276900467667096e-13 1.0 1.0 1.0 0.0 3.418379975450798e-14 1.0 1.0 1.0 0.0 5.276900467667096e-13 1.0 1.0 1.0 0.0 4.521765700871961e-22 5942.57495541477 1.7407953877230653e8
51700 754543.1330981595 14.607821929414891 3.4276631076161864e-14 1.0 1.0 1.0 0.0 4.953388929452487e-13 1.0 1.0 1.0 0.0 3.4184710630920896e-14 1.0 1.0 1.0 0.0 4.953388929452487e-13 1.0 1.0 1.0 0.0 4.52058893777199e-22 5942.5749554147615 1.740795387723069e8
51750 755273.5241946287 14.607821929414882 3.428375697103992e-14 1.0 1.0 1.0 0.0 5.217386552618115e-13 1.0 1.0 1.0 0.0 3.4191787439888497e-14 1.0 1.0 1.0 0.0 5.217386552618115e-13 1.0 1.0 1.0 0.0 4.517129967447831e-22 5942.57495541476 1.7407953877230692e8
51800 756003.915291098 14.607821929414484 3.4362391855258706e-14 1.0 1.0 1.0 0.0 4.935076955591301e-13 1.0 1.0 1.0 0.0 3.42702683235424e-14 1.0 1.0 1.0 0.0 4.935076955591301e-13 1.0 1.0 1.0 0.0 4.525594638382852e-22 5942.574955414759 1.740795387723068e8
51850 756734.3063875672 14.607821929415056 3.4464323155582306e-14 1.0 1.0 1.0 0.0 4.637507380346935e-13 1.0 1.0 1.0 0.0 3.437191383223468e-14 1.0 1.0 1.0 0.0 4.637507380346935e-13 1.0 1.0 1.0 0.0 4.522318422934069e-22 5942.574955414761 1.740795387723067e8
51900 757464.6974840364 14.607821929413948 3.434516363769191e-14 1.0 1.0 1.0 0.0 4.605461426090036e-13 1.0 1.0 1.0 0.0 3.425309228501528e-14 1.0 1.0 1.0 0.0 4.605461426090036e-13 1.0 1.0 1.0 0.0 4.527239432261222e-22 5942.574955414767 1.7407953877230674e8
51950 758195.0885805057 14.607821929415216 3.441508720832729e-14 1.0 1.0 1.0 0.0 5.388298308655845e-13 1.0 1.0 1.0 0.0 3.432278634249961e-14 1.0 1.0 1.0 0.0 5.388298308655845e-13 1.0 1.0 1.0 0.0 4.52916504460663e-22 5942.574955414761 1.7407953877230668e8
52000 758925.4796769749 14.607821929414454 3.419726154964404e-14 1.0 1.0 1.0 0.0 4.970174905491875e-13 1.0 1.0 1.0 0.0 3.410554001808506e-14 1.0 1.0 1.0 0.0 4.970174905491875e-13 1.0 1.0 1.0 0.0 4.545586238774412e-22 5942.574955414761 1.7407953877230668e8
52050 759655.8707734442 14.607821929414929 3.42403122175145e-14 1.0 1.0 1.0 0.0 5.33336238707246e-13 1.0 1.0 1.0 0.0 3.4148412057353583e-14 1.0 1.0 1.0 0.0 5.33336238707246e-13 1.0 1.0 1.0 0.0 4.544516454138075e-22 5942.57495541476 1.740795387723066e8
52100 760378.4312877175 14.607821929414639 3.4091647794371524e-14 1.0 1.0 1.0 0.0 4.359775776785683e-13 1.0 1.0 1.0 0.0 3.40002174285397e-14 1.0 1.0 1.0 0.0 4.359775776785683e-13 1.0 1.0 1.0 0.0 4.552076265568194e-22 5942.574955414767 1.7407953877230677e8
52150 761108.8223841868 14.607821929414241 3.406937947776095e-14 1.0 1.0 1.0 0.0 5.087676737767911e-13 1.0 1.0 1.0 0.0 3.3978030071142467e-14 1.0 1.0 1.0 0.0 5.087676737767911e-13 1.0 1.0 1.0 0.0 4.548042286002004e-22 5942.574955414767 1.740795387723069e8
52200 761839.213480656 14.607821929414095 3.430391080342135e-14 1.0 1.0 1.0 0.0 4.1461360817383545e-13 1.0 1.0 1.0 0.0 3.421192321621698e-14 1.0 1.0 1.0 0.0 4.1461360817383545e-13 1.0 1.0 1.0 0.0 4.545247473639573e-22 5942.574955414766 1.7407953877230674e8
52250 762569.6045771253 14.607821929414076 3.422236705597648e-14 1.0 1.0 1.0 0.0 4.779425177771239e-13 1.0 1.0 1.0 0.0 3.413064075587202e-14 1.0 1.0 1.0 0.0 4.779425177771239e-13 1.0 1.0 1.0 0.0 4.560420585731628e-22 5942.574955414761 1.7407953877230662e8
52300 763299.9956735945 14.607821929415184 3.431115232283293e-14 1.0 1.0 1.0 0.0 4.843517086285402e-13 1.0 1.0 1.0 0.0 3.4219193573999137e-14 1.0 1.0 1.0 0.0 4.843517086285402e-13 1.0 1.0 1.0 0.0 4.5544724159997415e-22 5942.574955414767 1.7407953877230653e8
52350 764030.3867700638 14.607821929413603 3.429162598510534e-14 1.0 1.0 1.0 0.0 4.587149452228648e-13 1.0 1.0 1.0 0.0 3.419963689009852e-14 1.0 1.0 1.0 0.0 4.587149452228648e-13 1.0 1.0 1.0 0.0 4.55300341225302e-22 5942.574955414763 1.7407953877230665e8
52400 764760.777866533 14.607821929413985 3.432819957741486e-14 1.0 1.0 1.0 0.0 6.17418718686542e-13 1.0 1.0 1.0 0.0 3.423617588057608e-14 1.0 1.0 1.0 0.0 6.17418718686542e-13 1.0 1.0 1.0 0.0 4.566839293549654e-22 5942.5749554147615 1.7407953877230677e8
52450 765491.1689630023 14.607821929413817 3.428034827801683e-14 1.0 1.0 1.0 0.0 4.2163319815395615e-13 1.0 1.0 1.0 0.0 3.418848231350957e-14 1.0 1.0 1.0 0.0 4.2163319815395615e-13 1.0 1.0 1.0 0.0 4.577127055802434e-22 5942.574955414768 1.740795387723068e8
52500 766221.5600594715 14.60782192941415 3.4281614334527877e-14 1.0 1.0 1.0 0.0 4.629877391237989e-13 1.0 1.0 1.0 0.0 3.418971495969957e-14 1.0 1.0 1.0 0.0 4.629877391237989e-13 1.0 1.0 1.0 0.0 4.56346947194519e-22 5942.57495541476 1.740795387723066e8
52550 766951.9511559408 14.607821929414051 3.4218304783125054e-14 1.0 1.0 1.0 0.0 4.733645243118327e-13 1.0 1.0 1.0 0.0 3.412654709509963e-14 1.0 1.0 1.0 0.0 4.733645243118327e-13 1.0 1.0 1.0 0.0 4.574327786004017e-22 5942.574955414763 1.740795387723066e8
52600 767682.34225241 14.60782192941399 3.393389549348654e-14 1.0 1.0 1.0 0.0 5.789635735780469e-13 1.0 1.0 1.0 0.0 3.384287832289009e-14 1.0 1.0 1.0 0.0 5.789635735780469e-13 1.0 1.0 1.0 0.0 4.571278899790455e-22 5942.574955414765 1.740795387723069e8
52650 768412.7333488793 14.607821929412948 3.405541404639803e-14 1.0 1.0 1.0 0.0 5.197548580935008e-13 1.0 1.0 1.0 0.0 3.396407967169175e-14 1.0 1.0 1.0 0.0 5.197548580935008e-13 1.0 1.0 1.0 0.0 4.577287523497885e-22 5942.574955414769 1.740795387723068e8
52700 769135.2938631526 14.60782192941384 3.398020005902846e-14 1.0 1.0 1.0 0.0 4.841991088463608e-13 1.0 1.0 1.0 0.0 3.388915106708499e-14 1.0 1.0 1.0 0.0 4.841991088463608e-13 1.0 1.0 1.0 0.0 4.584935369288702e-22 5942.57495541476 1.7407953877230662e8
52750 769865.6849596219 14.60782192941363 3.4080090170217227e-14 1.0 1.0 1.0 0.0 4.3719837593596927e-13 1.0 1.0 1.0 0.0 3.3988768661835837e-14 1.0 1.0 1.0 0.0 4.3719837593596927e-13 1.0 1.0 1.0 0.0 4.585756651868891e-22 5942.5749554147615 1.7407953877230668e8
52800 770596.0760560911 14.607821929413905 3.431051377260894e-14 1.0 1.0 1.0 0.0 4.576467467476336e-13 1.0 1.0 1.0 0.0 3.4218515741387055e-14 1.0 1.0 1.0 0.0 4.576467467476336e-13 1.0 1.0 1.0 0.0 4.589215622193049e-22 5942.574955414764 1.7407953877230674e8
52850 771326.4671525604 14.607821929413857 3.425783769631261e-14 1.0 1.0 1.0 0.0 4.822153116780316e-13 1.0 1.0 1.0 0.0 3.4165950851867596e-14 1.0 1.0 1.0 0.0 4.822153116780316e-13 1.0 1.0 1.0 0.0 4.595259905388358e-22 5942.574955414759 1.740795387723067e8
52900 772056.8582490296 14.607821929413829 3.418237406331979e-14 1.0 1.0 1.0 0.0 5.026636824897366e-13 1.0 1.0 1.0 0.0 3.40907370731848e-14 1.0 1.0 1.0 0.0 5.026636824897366e-13 1.0 1.0 1.0 0.0 4.593218399707347e-22 5942.574955414761 1.7407953877230668e8
52950 772787.2493454989 14.60782192941336 3.4193700925193494e-14 1.0 1.0 1.0 0.0 4.764165199553522e-13 1.0 1.0 1.0 0.0 3.410203696479362e-14 1.0 1.0 1.0 0.0 4.764165199553522e-13 1.0 1.0 1.0 0.0 4.598326621345858e-22 5942.574955414768 1.7407953877230644e8
53000 773517.6404419681 14.607821929413308 3.42022056740406e-14 1.0 1.0 1.0 0.0 4.765691197375344e-13 1.0 1.0 1.0 0.0 3.411045783535221e-14 1.0 1.0 1.0 0.0 4.765691197375344e-13 1.0 1.0 1.0 0.0 4.593548249970217e-22 5942.574955414766 1.7407953877230674e8
53050 774248.0315384374 14.60782192941334 3.430092545937579e-14 1.0 1.0 1.0 0.0 4.715333269256967e-13 1.0 1.0 1.0 0.0 3.420896726928442e-14 1.0 1.0 1.0 0.0 4.715333269256967e-13 1.0 1.0 1.0 0.0 4.60549417840932e-22 5942.574955414767 1.7407953877230662e8
53100 774978.4226349066 14.607821929413365 3.421003206940211e-14 1.0 1.0 1.0 0.0 5.098358722520028e-13 1.0 1.0 1.0 0.0 3.411826213759093e-14 1.0 1.0 1.0 0.0 5.098358722520028e-13 1.0 1.0 1.0 0.0 4.606563963045659e-22 5942.5749554147615 1.7407953877230677e8
53150 775708.8137313758 14.607821929413143 3.4242790019891226e-14 1.0 1.0 1.0 0.0 4.826731110245724e-13 1.0 1.0 1.0 0.0 3.415096026795892e-14 1.0 1.0 1.0 0.0 4.826731110245724e-13 1.0 1.0 1.0 0.0 4.609915954906183e-22 5942.574955414761 1.7407953877230662e8
53200 776439.2048278451 14.607821929412655 3.4453214640266524e-14 1.0 1.0 1.0 0.0 4.993064872818012e-13 1.0 1.0 1.0 0.0 3.4360826970764216e-14 1.0 1.0 1.0 0.0 4.993064872818012e-13 1.0 1.0 1.0 0.0 4.614123774475777e-22 5942.574955414761 1.740795387723069e8
53250 777169.5959243143 14.60782192941327 3.441880177900947e-14 1.0 1.0 1.0 0.0 4.4314976744086976e-13 1.0 1.0 1.0 0.0 3.432648571421141e-14 1.0 1.0 1.0 0.0 4.4314976744086976e-13 1.0 1.0 1.0 0.0 4.610664804151619e-22 5942.5749554147615 1.7407953877230662e8
53300 777892.1564385877 14.607821929413241 3.4163423952306e-14 1.0 1.0 1.0 0.0 4.870985047077075e-13 1.0 1.0 1.0 0.0 3.407180373007229e-14 1.0 1.0 1.0 0.0 4.870985047077075e-13 1.0 1.0 1.0 0.0 4.624652238271734e-22 5942.574955414761 1.740795387723066e8
53350 778622.547535057 14.607821929412484 3.3947483201591336e-14 1.0 1.0 1.0 0.0 5.017480837966254e-13 1.0 1.0 1.0 0.0 3.3856502152912936e-14 1.0 1.0 1.0 0.0 5.017480837966254e-13 1.0 1.0 1.0 0.0 4.617333128384791e-22 5942.57495541476 1.7407953877230692e8
53400 779352.9386315262 14.607821929413118 3.4354591652182537e-14 1.0 1.0 1.0 0.0 4.977804894600808e-13 1.0 1.0 1.0 0.0 3.426249873401698e-14 1.0 1.0 1.0 0.0 4.977804894600808e-13 1.0 1.0 1.0 0.0 4.6230386464452585e-22 5942.574955414759 1.7407953877230665e8
53450 780083.3297279954 14.607821929413005 3.431496016448619e-14 1.0 1.0 1.0 0.0 4.2468519379748663e-13 1.0 1.0 1.0 0.0 3.422288494352122e-14 1.0 1.0 1.0 0.0 4.2468519379748663e-13 1.0 1.0 1.0 0.0 4.633611684601062e-22 5942.57495541476 1.7407953877230662e8
53500 780813.7208244647 14.607821929412589 3.3985811602934214e-14 1.0 1.0 1.0 0.0 4.701599288861294e-13 1.0 1.0 1.0 0.0 3.389465154376386e-14 1.0 1.0 1.0 0.0 4.701599288861294e-13 1.0 1.0 1.0 0.0 4.632292283549579e-22 5942.574955414765 1.7407953877230653e8
53550 781544.1119209339 14.60782192941322 3.4205365114032957e-14 1.0 1.0 1.0 0.0 5.156346639747084e-13 1.0 1.0 1.0 0.0 3.4113663881538136e-14 1.0 1.0 1.0 0.0 5.156346639747084e-13 1.0 1.0 1.0 0.0 4.640266636526279e-22 5942.574955414759 1.7407953877230695e8
53600 782274.5030174032 14.607821929412939 3.438567213972247e-14 1.0 1.0 1.0 0.0 4.573415471832583e-13 1.0 1.0 1.0 0.0 3.4293466959384864e-14 1.0 1.0 1.0 0.0 4.573415471832583e-13 1.0 1.0 1.0 0.0 4.642479753492702e-22 5942.574955414761 1.740795387723068e8
53650 783004.8941138724 14.607821929413047 3.469934651542114e-14 1.0 1.0 1.0 0.0 4.947284938165385e-13 1.0 1.0 1.0 0.0 3.4606333608874326e-14 1.0 1.0 1.0 0.0 4.947284938165385e-13 1.0 1.0 1.0 0.0 4.6379443123782295e-22 5942.5749554147615 1.7407953877230674e8
53700 783735.2852103417 14.607821929412871 3.460664399047867e-14 1.0 1.0 1.0 0.0 4.613091415198764e-13 1.0 1.0 1.0 0.0 3.4513878360291536e-14 1.0 1.0 1.0 0.0 4.613091415198764e-13 1.0 1.0 1.0 0.0 4.649432239269901e-22 5942.574955414761 1.7407953877230662e8
53750 784465.6763068109 14.6078219294123 3.4647194016909855e-14 1.0 1.0 1.0 0.0 5.30589442628035e-13 1.0 1.0 1.0 0.0 3.455429470502959e-14 1.0 1.0 1.0 0.0 5.30589442628035e-13 1.0 1.0 1.0 0.0 4.6446839555871565e-22 5942.574955414767 1.7407953877230674e8
53800 785196.0674032802 14.607821929412266 3.4556680020431653e-14 1.0 1.0 1.0 0.0 4.576467467476274e-13 1.0 1.0 1.0 0.0 3.446404287291089e-14 1.0 1.0 1.0 0.0 4.576467467476274e-13 1.0 1.0 1.0 0.0 4.651708874699107e-22 5942.574955414759 1.7407953877230653e8
53850 785926.4584997494 14.607821929412282 3.4608088442985214e-14 1.0 1.0 1.0 0.0 5.434078243308832e-13 1.0 1.0 1.0 0.0 3.45152980778058e-14 1.0 1.0 1.0 0.0 5.434078243308832e-13 1.0 1.0 1.0 0.0 4.647679352568902e-22 5942.574955414757 1.740795387723068e8
53900 786649.0190140228 14.607821929412706 3.461598518942061e-14 1.0 1.0 1.0 0.0 4.848095079750326e-13 1.0 1.0 1.0 0.0 3.4523190401017814e-14 1.0 1.0 1.0 0.0 4.848095079750326e-13 1.0 1.0 1.0 0.0 4.6537771249960265e-22 5942.574955414761 1.740795387723069e8
53950 787379.410110492 14.6078219294121 3.45682264980173e-14 1.0 1.0 1.0 0.0 4.3216258312414557e-13 1.0 1.0 1.0 0.0 3.447556951219009e-14 1.0 1.0 1.0 0.0 4.3216258312414557e-13 1.0 1.0 1.0 0.0 4.668203895150387e-22 5942.57495541476 1.740795387723068e8
54000 788109.8012069613 14.607821929411925 3.462135405393804e-14 1.0 1.0 1.0 0.0 4.962544916383093e-13 1.0 1.0 1.0 0.0 3.4528506732800735e-14 1.0 1.0 1.0 0.0 4.962544916383093e-13 1.0 1.0 1.0 0.0 4.660909022571611e-22 5942.574955414763 1.740795387723066e8
54050 788840.1923034305 14.607821929412252 3.478116455049478e-14 1.0 1.0 1.0 0.0 4.729067249652936e-13 1.0 1.0 1.0 0.0 3.468791329452499e-14 1.0 1.0 1.0 0.0 4.729067249652936e-13 1.0 1.0 1.0 0.0 4.665990499594215e-22 5942.57495541476 1.7407953877230668e8
54100 789570.5833998998 14.607821929412353 3.498530260987981e-14 1.0 1.0 1.0 0.0 4.907608994799352e-13 1.0 1.0 1.0 0.0 3.4891484186694713e-14 1.0 1.0 1.0 0.0 4.907608994799352e-13 1.0 1.0 1.0 0.0 4.669431640174434e-22 5942.574955414761 1.7407953877230653e8
54150 790300.974496369 14.607821929411807 3.49910324091844e-14 1.0 1.0 1.0 0.0 5.09378072905495e-13 1.0 1.0 1.0 0.0 3.4897215974708354e-14 1.0 1.0 1.0 0.0 5.09378072905495e-13 1.0 1.0 1.0 0.0 4.66315557030792e-22 5942.574955414771 1.7407953877230668e8
54200 791031.3655928383 14.607821929412351 3.502485271292384e-14 1.0 1.0 1.0 0.0 4.971700903313314e-13 1.0 1.0 1.0 0.0 3.4930970551430993e-14 1.0 1.0 1.0 0.0 4.971700903313314e-13 1.0 1.0 1.0 0.0 4.670340957115321e-22 5942.574955414766 1.7407953877230677e8
54250 791761.7566893075 14.607821929411948 3.508087002314265e-14 1.0 1.0 1.0 0.0 4.637507380346777e-13 1.0 1.0 1.0 0.0 3.498680060063004e-14 1.0 1.0 1.0 0.0 4.637507380346777e-13 1.0 1.0 1.0 0.0 4.671303763288025e-22 5942.574955414764 1.7407953877230692e8
54300 792492.1477857768 14.607821929412339 3.507100167147341e-14 1.0 1.0 1.0 0.0 4.373509757181468e-13 1.0 1.0 1.0 0.0 3.497693196534427e-14 1.0 1.0 1.0 0.0 4.373509757181468e-13 1.0 1.0 1.0 0.0 4.674864140280836e-22 5942.574955414757 1.7407953877230668e8
54350 793222.538882246 14.607821929412253 3.539475262811207e-14 1.0 1.0 1.0 0.0 5.337940380537706e-13 1.0 1.0 1.0 0.0 3.529976823263016e-14 1.0 1.0 1.0 0.0 5.337940380537706e-13 1.0 1.0 1.0 0.0 4.681899088623753e-22 5942.574955414763 1.7407953877230674e8
54400 793952.9299787153 14.607821929412038 3.5218038710251894e-14 1.0 1.0 1.0 0.0 4.903031001334188e-13 1.0 1.0 1.0 0.0 3.512360488257745e-14 1.0 1.0 1.0 0.0 4.903031001334188e-13 1.0 1.0 1.0 0.0 4.6812171009180875e-22 5942.574955414757 1.7407953877230653e8
54450 794683.3210751845 14.607821929411898 3.5193539623728e-14 1.0 1.0 1.0 0.0 5.226542539548415e-13 1.0 1.0 1.0 0.0 3.509921374884446e-14 1.0 1.0 1.0 0.0 5.226542539548415e-13 1.0 1.0 1.0 0.0 4.690622290845889e-22 5942.574955414758 1.7407953877230674e8
54500 795405.8815894579 14.607821929412436 3.523704261035202e-14 1.0 1.0 1.0 0.0 5.191444589647815e-13 1.0 1.0 1.0 0.0 3.514260907298495e-14 1.0 1.0 1.0 0.0 5.191444589647815e-13 1.0 1.0 1.0 0.0 4.680539570648407e-22 5942.574955414763 1.740795387723068e8
54550 796136.2726859271 14.6078219294114 3.547352531131447e-14 1.0 1.0 1.0 0.0 5.189918591826162e-13 1.0 1.0 1.0 0.0 3.537845945182608e-14 1.0 1.0 1.0 0.0 5.189918591826162e-13 1.0 1.0 1.0 0.0 4.697745273549504e-22 5942.574955414765 1.740795387723067e8
54600 796866.6637823964 14.6078219294115 3.553178858611625e-14 1.0 1.0 1.0 0.0 4.904556999155914e-13 1.0 1.0 1.0 0.0 3.5436532813402404e-14 1.0 1.0 1.0 0.0 4.904556999155914e-13 1.0 1.0 1.0 0.0 4.702019954658869e-22 5942.574955414764 1.740795387723068e8
