#timestep time dt l2_h l2_h_v1 l2_h_v2 l2_h_v3 l2_b linf_h linf_h_v1 linf_h_v2 linf_h_v3 linf_b l2_H l2_v1 l2_v2 l2_v3 l2_b linf_H linf_v1 linf_v2 linf_v3 linf_b dsdu_ut waterheight e_total 
1600 23155.49774044086 14.456343419663353 0.0009977237305590627 0.026699315443298736 0.0221022170749746 1.0 0.0 0.0057562912651758 0.10567124259088533 0.12374485117965592 1.0 0.0 0.0009948710676685724 0.02910970388668384 0.025337560868748606 1.0 0.0 0.0057562912651758 0.15615225028258026 0.17487420169206647 1.0 0.0 -4.826763329975113e-6 5619.927855768585 1.569075118439369e8
1650 23878.31479801013 14.456874304265718 0.0010181001306092978 0.02688112086717481 0.022620353182485235 1.0 0.0 0.0059173929635347984 0.10606072734732643 0.12718300571738886 1.0 0.0 0.0010151891839443239 0.02924776913030647 0.025946769990008563 1.0 0.0 0.0059173929635347984 0.15326126291237632 0.17987613124563376 1.0 0.0 -4.995531642074151e-6 5619.92785576857 1.56907511840342e8
1700 24601.24126003159 14.460571374467998 0.0010391345769203621 0.02708624825533197 0.023138190337713232 1.0 0.0 0.006071534638473211 0.1064354255279497 0.13056596341235724 1.0 0.0 0.0010361634826290534 0.029411251213259295 0.026554521623708274 1.0 0.0 0.006071534638473211 0.15036059218758507 0.18478302843472696 1.0 0.0 -4.779956434236593e-6 5619.927855768594 1.5690751183682188e8
1750 25324.406820235014 14.466065067382416 0.001060719386945518 0.027313542759836426 0.02365506324862182 1.0 0.0 0.006219245803003284 0.1067735609764075 0.1338997091400263 1.0 0.0 0.0010576865874965507 0.02959931692520054 0.02716036055050098 1.0 0.0 0.006219245803003284 0.14748031447086873 0.1896003271926724 1.0 0.0 -4.9188560194678835e-6 5619.927855768595 1.5690751183332434e8
1800 26035.76778629946 14.471315112679035 0.0010823799567011721 0.027557867979398278 0.02416178989583828 1.0 0.0 0.006359361724976627 0.1074108888944896 0.13713502743886416 1.0 0.0 0.0010792852495537346 0.029807692148930538 0.027753841012545778 1.0 0.0 0.006359361724976627 0.14469672146620002 0.19425747062776474 1.0 0.0 -4.886624587330179e-6 5619.92785576857 1.569075118298197e8
1850 26759.444937155324 14.475462443038865 0.0011047520095188613 0.027827036566200905 0.024675120394385082 1.0 0.0 0.0064980779404040885 0.10943366663319125 0.14038543642004597 1.0 0.0 0.0011015933741745202 0.030043125926704165 0.02835482132465535 1.0 0.0 0.0064980779404040885 0.14194534869516487 0.1989195782974285 1.0 0.0 -4.825240681126704e-6 5619.927855768588 1.5690751182631898e8
1900 27483.295978700407 14.478323127149167 0.001127370752984106 0.028116653679453308 0.02518607849279424 1.0 0.0 0.006633663366376779 0.11220262546755642 0.1436012793636524 1.0 0.0 0.0011241474967013864 0.030301888667598864 0.02895297274096294 1.0 0.0 0.006633663366376779 0.1392895332203975 0.2035154682944824 1.0 0.0 -4.932902678223777e-6 5619.927855768582 1.5690751182278857e8
1950 28207.26151975149 14.480103112501851 0.0011501375537048453 0.028426191506089986 0.025694377759428788 1.0 0.0 0.006766030751029183 0.11494859666992037 0.14678700657084198 1.0 0.0 0.0011468492649813558 0.03058336750558524 0.02954810686090901 1.0 0.0 0.006766030751029183 0.13673011553718964 0.2080512812342046 1.0 0.0 -4.9093856205258456e-6 5619.927855768597 1.5690751181921342e8
2000 28931.272125659234 14.480215938801258 0.0011729563114021308 0.028754949884060542 0.026199763917425154 1.0 0.0 0.006894776965224749 0.11767840093594766 0.14993805821739245 1.0 0.0 0.0011696028527799806 0.03088668292173403 0.030140039293471303 1.0 0.0 0.006894776965224749 0.13536442311373062 0.21252354157192005 1.0 0.0 -4.844673271757354e-6 5619.927855768582 1.5690751181569135e8
2050 29655.2829224834 14.480215932345338 0.0011957361669738583 0.029102072250350806 0.026702033172815255 1.0 0.0 0.007019193639337205 0.12038582077265272 0.15302104671817043 1.0 0.0 0.0011923176600834578 0.03121073431566418 0.030728613300174963 1.0 0.0 0.007019193639337205 0.1356521819322283 0.21689409945036797 1.0 0.0 -4.925811458768516e-6 5619.927855768579 1.569075118121553e8
2100 30379.29371874621 14.48021591729131 0.0012183944126820574 0.029466589990634784 0.02720104634377075 1.0 0.0 0.0071380608270035185 0.1230517904177192 0.15607186894579528 1.0 0.0 0.0012149112149516877 0.03155428089624606 0.031313724093398485 1.0 0.0 0.0071380608270035185 0.13684627408998123 0.22121243972364854 1.0 0.0 -4.844141820468374e-6 5619.927855768578 1.569075118086057e8
2150 31103.304513927793 14.480215885362988 0.001240856643889408 0.029847437972811093 0.02769670059129887 1.0 0.0 0.007251003933215992 0.1256948966656941 0.1591641453855772 1.0 0.0 0.001237309324808929 0.031915988583845 0.031895295425483375 1.0 0.0 0.007251003933215992 0.13801890459915717 0.22557276015669767 1.0 0.0 -4.803900432195957e-6 5619.927855768573 1.5690751180512753e8
2200 31827.315306524757 14.480215814537685 0.001263057721835764 0.030243486167791486 0.028188925701231604 1.0 0.0 0.007358155919571332 0.12838177677438956 0.16230457615044538 1.0 0.0 0.001259447036469077 0.032294480562259927 0.03247328491311962 1.0 0.0 0.007358155919571332 0.13915347186682148 0.22978929361346712 1.0 0.0 -4.832637123984385e-6 5619.927855768583 1.569075118016304e8
2250 32551.326095671917 14.480215766596434 0.0012849429744056502 0.030653565869862003 0.02867769183749397 1.0 0.0 0.007544319421940267 0.1310356695897905 0.16546263784785828 1.0 0.0 0.001281269833471132 0.032688373048942274 0.033047695878243466 1.0 0.0 0.007544319421940267 0.14028778127590202 0.23395417903401158 1.0 0.0 -4.7556619851852e-6 5619.927855768577 1.56907511798162e8
