#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 l2_H l2_vcon1 l2_vcon2 linf_H linf_vcon1 linf_vcon2 dsdu_ut mass entropy pot_enst 
3100 61776.21593969301 19.633095540962245 0.01987186085107302 0.26243243207348277 0.6097678699548631 0.03924291965206684 0.34197673659678907 0.4815862569480032 0.01987186085107302 0.26358585388789574 0.6020187559791773 0.03924291965206684 0.3956460088974748 0.5033854128429743 -3.613399809420378e-8 9522.996513302374 4.625523826028427e8 1.1073031818088126e-12
3150 62757.63759100386 19.62406494376288 0.02017308253543506 0.2671800618165101 0.6184887643082526 0.04021102257796708 0.34855553965763286 0.48799435169151784 0.02017308253543506 0.2683582629781589 0.6107050956903817 0.04021102257796708 0.4031158667654412 0.5097804283749587 -4.349857452571307e-8 9522.996513302312 4.6255238260279e8 1.107303089224161e-12
3200 63738.61784402581 19.61529870451243 0.020496132252496014 0.271947940252253 0.6271416535921831 0.04107181465200855 0.3552635797031778 0.4946533036216752 0.020496132252496014 0.27316108143317164 0.6193359412317505 0.04107181465200855 0.41061560924297913 0.515968635252833 -5.120817983197708e-8 9522.996513302258 4.625523826027555e8 1.107302998459939e-12
3250 64719.15100953881 19.60609342275308 0.020837808004807026 0.2766514531072581 0.6358100274166766 0.041720012701486994 0.36192288786623755 0.5016163808885973 0.020837808004807026 0.2779143754491208 0.627989279346599 0.041720012701486994 0.4179549369342194 0.5222127275989196 -5.931337808759782e-8 9522.996513302298 4.6255238260269874e8 1.1073029147238315e-12
3300 65699.20250985413 19.595993931417766 0.021194986776897427 0.28120696435379794 0.6445611327645364 0.042132373411736354 0.3683851900676993 0.5088935109376685 0.021194986776897427 0.2825367041066216 0.6367198963433371 0.042132373411736354 0.4249867696500298 0.5287227565659509 -6.751311418182209e-8 9522.996513302303 4.625523826026391e8 1.1073028433808066e-12
3350 66678.72061761766 19.584751588805126 0.021564192359195856 0.2855444836723744 0.6534432468131824 0.04234672460810585 0.3745637515508583 0.5164755265987815 0.021564192359195856 0.2869569544524796 0.6455588738799778 0.04234672460810585 0.43163648970889384 0.5356113674477023 -7.428861119143163e-8 9522.996513302358 4.625523826025614e8 1.1073027895252489e-12
3400 67657.6445128889 19.572234326897686 0.021940751504957598 0.28961946425350343 0.662487797047175 0.04245419248989439 0.3804447670597531 0.5243428800363232 0.021940751504957598 0.2911260178380907 0.6545199244875616 0.04245419248989439 0.437909670378425 0.5431195042045327 -7.74284251219846e-8 9522.996513302385 4.625523826024918e8 1.1073027581192397e-12
3450 68635.90818974808 19.558358334076686 0.02231867735666412 0.2934201234470232 0.6717122459197354 0.04326736409372115 0.3860762020674937 0.5324588266074229 0.02231867735666412 0.2950248053601926 0.6636072796906362 0.04326736409372115 0.4438772980097433 0.551138177352968 -7.93430512821814e-8 9522.996513302274 4.6255238260241735e8 1.107302753501723e-12
3500 69608.67329673975 19.54315034172711 0.02268984347611356 0.29695196096168924 0.6810741827461744 0.044265208012196605 0.3915120776131283 0.5407174868913573 0.02268984347611356 0.2986496405257001 0.6727752021482335 0.044265208012196605 0.44961542622425726 0.5592487693172943 -8.286509099396228e-8 9522.996513302216 4.625523826023401e8 1.1073027788389201e-12
3550 70585.41142453211 19.52648684990672 0.02305268541714949 0.3003016305712575 0.6906533764633858 0.04517539280422407 0.3968801127953441 0.5491008851360623 0.02305268541714949 0.3020794272361385 0.6821082904712693 0.04517539280422407 0.4552762813275675 0.5676380925311905 -8.568482028293804e-8 9522.996513302309 4.625523826022637e8 1.1073028366714419e-12
